,Station,Lat,Lng
5283,no ID,43.66813,-93.5131
5284,no ID,43.66756,-93.51408
5285,no ID,43.66708,-93.51511
5286,no ID,43.66672,-93.51607
5287,no ID,43.66642,-93.51724
5288,no ID,43.66628,-93.5179
5289,no ID,43.66618,-93.51865
5290,no ID,43.6661,-93.51942
5291,no ID,43.66599,-93.52815
5292,no ID,43.66602,-93.53408
5293,no ID,43.66603,-93.53749
5294,no ID,43.666,-93.54045
5295,no ID,43.66596,-93.54101
5296,no ID,43.66534,-93.5463
5297,no ID,43.66537,-93.55423
5298,no ID,43.66539,-93.56178
5299,no ID,43.6654,-93.5669
5300,no ID,43.66545,-93.56947
5301,no ID,43.66555,-93.57095
5302,no ID,43.66574,-93.57243
5303,no ID,43.66587,-93.57334
5304,no ID,43.66613,-93.57547
5305,no ID,43.66625,-93.57744
5306,no ID,43.6663,-93.58142
5307,no ID,43.66633,-93.5883
5308,no ID,43.66628,-93.59521
5309,no ID,43.66625,-93.59895
5310,no ID,43.66603,-93.60279
5311,no ID,43.66553,-93.61025
5312,no ID,43.66532,-93.61337
5313,no ID,43.66533,-93.61774
5314,no ID,43.66543,-93.62476
5315,no ID,43.66552,-93.62839
5316,no ID,43.66564,-93.63583
5317,no ID,43.66576,-93.6436
5318,no ID,43.66582,-93.64819
5319,no ID,43.66584,-93.65043
5320,no ID,43.66585,-93.65416
5321,no ID,43.66572,-93.6561
5322,no ID,43.6655,-93.65797
5323,no ID,43.66484,-93.66099
5324,no ID,43.6642,-93.66294
5325,no ID,43.66213,-93.66864
5326,no ID,43.66059,-93.67305
5327,no ID,43.66009,-93.67512
5328,no ID,43.65965,-93.67865
5329,no ID,43.65956,-93.68036
5330,no ID,43.65955,-93.68584
5331,no ID,43.65956,-93.69345
5332,no ID,43.65954,-93.70042
5333,no ID,43.65951,-93.70786
5334,no ID,43.6595,-93.71513
5335,no ID,43.65951,-93.72054
5336,no ID,43.65937,-93.72246
5337,no ID,43.65916,-93.72401
5338,no ID,43.65805,-93.72828
5339,no ID,43.65689,-93.73254
5340,no ID,43.65528,-93.73826
5341,no ID,43.65325,-93.74551
5342,no ID,43.65222,-93.75033
5343,no ID,43.65113,-93.75796
5344,no ID,43.65012,-93.76535
5345,no ID,43.6493,-93.77197
5346,no ID,43.64916,-93.77476
5347,no ID,43.64916,-93.77898
5348,no ID,43.64918,-93.78642
5349,no ID,43.6492,-93.7915
5350,no ID,43.64975,-93.79889
5351,no ID,43.65013,-93.80392
5352,no ID,43.65044,-93.80787
5353,no ID,43.6508,-93.81205
5354,no ID,43.65122,-93.81775
5355,no ID,43.65183,-93.8256
5356,no ID,43.65212,-93.82964
5357,no ID,43.6522,-93.83736
5358,no ID,43.65224,-93.84531
5359,no ID,43.65225,-93.84816
5360,no ID,43.6523,-93.85563
5361,no ID,43.65233,-93.86285
5362,no ID,43.65236,-93.87086
5363,no ID,43.65237,-93.87784
5364,no ID,43.65241,-93.88527
5365,no ID,43.65241,-93.89298
5366,no ID,43.65242,-93.90009
5367,no ID,43.65245,-93.90736
5368,no ID,43.65247,-93.91502
5369,no ID,43.65247,-93.92248
5370,no ID,43.6525,-93.92762
5371,no ID,43.65251,-93.93144
5372,no ID,43.65248,-93.93767
5373,no ID,43.652,-93.94495
5374,no ID,43.65185,-93.94782
5375,no ID,43.6518,-93.95582
5376,no ID,43.6518,-93.96339
5377,no ID,43.65178,-93.96806
5378,no ID,43.65178,-93.97611
5379,no ID,43.65176,-93.98312
5380,no ID,43.65173,-93.99064
5381,no ID,43.65171,-93.99789
5382,no ID,43.6517,-94.00552
5383,no ID,43.65167,-94.01283
5384,no ID,43.65166,-94.01978
5385,no ID,43.65167,-94.02639
5386,no ID,43.65172,-94.03409
5387,no ID,43.65177,-94.04092
5388,no ID,43.65183,-94.04829
5389,no ID,43.6519,-94.05618
5390,no ID,43.65195,-94.05975
5391,no ID,43.65219,-94.06262
5392,no ID,43.65258,-94.0646
5393,no ID,43.65309,-94.06664
5394,no ID,43.65356,-94.0681
5395,no ID,43.65601,-94.07469
5396,no ID,43.65884,-94.08233
5397,no ID,43.65955,-94.08445
5398,no ID,43.66003,-94.08705
5399,no ID,43.66013,-94.08831
5400,no ID,43.66011,-94.09247
5401,no ID,43.66008,-94.09762
5402,no ID,43.65998,-94.10281
5403,no ID,43.65995,-94.10919
5404,no ID,43.66011,-94.11185
5405,no ID,43.66041,-94.11355
5406,no ID,43.66103,-94.1158
5407,no ID,43.66277,-94.12045
5408,no ID,43.66447,-94.12502
5409,no ID,43.66515,-94.1278
5410,no ID,43.66577,-94.13159
5411,no ID,43.66591,-94.13438
5412,no ID,43.66611,-94.14112
5413,no ID,43.66627,-94.14817
5414,no ID,43.66633,-94.15541
5415,no ID,43.66631,-94.16293
5416,no ID,43.66632,-94.1705
5417,no ID,43.66633,-94.17759
5418,no ID,43.66633,-94.18572
5419,no ID,43.66634,-94.19344
5420,no ID,43.66633,-94.20104
5421,no ID,43.66638,-94.20805
5422,no ID,43.66639,-94.21609
5423,no ID,43.66641,-94.2234
5424,no ID,43.66642,-94.22774
5425,no ID,43.66643,-94.23174
5426,no ID,43.6664,-94.23846
5427,no ID,43.66618,-94.24659
5428,no ID,43.66619,-94.25359
5429,no ID,43.66624,-94.26117
5430,no ID,43.6663,-94.26812
5431,no ID,43.66634,-94.27602
5432,no ID,43.66641,-94.28403
5433,no ID,43.66643,-94.28782
5434,no ID,43.66648,-94.29571
5435,no ID,43.66656,-94.30333
5436,no ID,43.66655,-94.31119
5437,no ID,43.66649,-94.31692
5438,no ID,43.6664,-94.32489
5439,no ID,43.66639,-94.33175
5440,no ID,43.66644,-94.33328
5441,no ID,43.66668,-94.33504
5442,no ID,43.66698,-94.33625
5443,no ID,43.66768,-94.33816
5444,no ID,43.66946,-94.34233
5445,no ID,43.66989,-94.34372
5446,no ID,43.6701,-94.34489
5447,no ID,43.67028,-94.34599
5448,no ID,43.67039,-94.34736
5449,no ID,43.67037,-94.3502
5450,no ID,43.67038,-94.35777
5451,no ID,43.67038,-94.36512
5452,no ID,43.67041,-94.37263
5453,no ID,43.67042,-94.37514
5454,no ID,43.67063,-94.38042
5455,no ID,43.67079,-94.38804
5456,no ID,43.6708,-94.39524
5457,no ID,43.67077,-94.40302
5458,no ID,43.67073,-94.40853
5459,no ID,43.67088,-94.41155
5460,no ID,43.67223,-94.41884
5461,no ID,43.67354,-94.42568
5462,no ID,43.67469,-94.4289
5463,no ID,43.6761,-94.43162
5464,no ID,43.67833,-94.43596
5465,no ID,43.67905,-94.43865
5466,no ID,43.67941,-94.44123
5467,no ID,43.67942,-94.44315
5468,no ID,43.67945,-94.4462
5469,no ID,43.67943,-94.44829
5470,no ID,43.67939,-94.4551
5471,no ID,43.67932,-94.46209
5472,no ID,43.67928,-94.46998
5473,no ID,43.67923,-94.47728
5474,no ID,43.67922,-94.48487
5475,no ID,43.67921,-94.48708
5476,no ID,43.67939,-94.48973
5477,no ID,43.6797,-94.49246
5478,no ID,43.68002,-94.49558
5479,no ID,43.68039,-94.49928
5480,no ID,43.68057,-94.50484
5481,no ID,43.68058,-94.5131
5482,no ID,43.68057,-94.5204
5483,no ID,43.68058,-94.52747
5484,no ID,43.68066,-94.53553
5485,no ID,43.68075,-94.54301
5486,no ID,43.68085,-94.55057
5487,no ID,43.68089,-94.55836
5488,no ID,43.68091,-94.56547
5489,no ID,43.68092,-94.57273
5490,no ID,43.68092,-94.5808
5491,no ID,43.68103,-94.58825
5492,no ID,43.68106,-94.59537
5493,no ID,43.68113,-94.60351
5494,no ID,43.68116,-94.60824
5495,no ID,43.68121,-94.61144
5496,no ID,43.68124,-94.61486
5497,no ID,43.68124,-94.61867
5498,no ID,43.68122,-94.62524
5499,no ID,43.68123,-94.6265
5500,no ID,43.68087,-94.62896
5501,no ID,43.67983,-94.63187
5502,no ID,43.67908,-94.63329
5503,no ID,43.67807,-94.63454
5504,no ID,43.67381,-94.63923
5505,no ID,43.66978,-94.64367
5506,no ID,43.66892,-94.6449
5507,no ID,43.66796,-94.64706
5508,no ID,43.66714,-94.65015
5509,no ID,43.66692,-94.65212
5510,no ID,43.66689,-94.6583
5511,no ID,43.66687,-94.66567
5512,no ID,43.66679,-94.67298
5513,no ID,43.66682,-94.68083
5514,no ID,43.66674,-94.68868
5515,no ID,43.66668,-94.69345
5516,no ID,43.66681,-94.70229
5517,no ID,43.66688,-94.70986
5518,no ID,43.66697,-94.71835
5519,no ID,43.66698,-94.72033
5520,no ID,43.66689,-94.72193
5521,no ID,43.66664,-94.72398
5522,no ID,43.66595,-94.72815
5523,no ID,43.66529,-94.73202
5524,no ID,43.66493,-94.73408
5525,no ID,43.66354,-94.74195
5526,no ID,43.66217,-94.74953
5527,no ID,43.66191,-94.75114
5528,no ID,43.66127,-94.75345
5529,no ID,43.66005,-94.75697
5530,no ID,43.65748,-94.76453
5531,no ID,43.65472,-94.77225
5532,no ID,43.65416,-94.77467
5533,no ID,43.65394,-94.7767
5534,no ID,43.65359,-94.78359
5535,no ID,43.65322,-94.7905
5536,no ID,43.65308,-94.79408
5537,no ID,43.65307,-94.80298
5538,no ID,43.65309,-94.80967
5539,no ID,43.65308,-94.81728
5540,no ID,43.65307,-94.82486
5541,no ID,43.65304,-94.8327
5542,no ID,43.65298,-94.84044
5543,no ID,43.65292,-94.84807
5544,no ID,43.65311,-94.85484
5545,no ID,43.65284,-94.86258
5546,no ID,43.65276,-94.86932
5547,no ID,43.65274,-94.872
5548,no ID,43.65272,-94.87497
5549,no ID,43.65274,-94.87816
5550,no ID,43.65265,-94.8857
5551,no ID,43.65261,-94.8926
5552,no ID,43.65259,-94.89937
5553,no ID,43.65254,-94.90749
5554,no ID,43.65253,-94.91531
5555,no ID,43.6525,-94.92364
5556,no ID,43.6525,-94.93087
5557,no ID,43.65248,-94.93933
5558,no ID,43.6525,-94.9445
5559,no ID,43.65225,-94.94691
5560,no ID,43.65126,-94.95016
5561,no ID,43.6505,-94.95159
5562,no ID,43.64982,-94.95264
5563,no ID,43.64523,-94.95879
5564,no ID,43.64417,-94.96022
5565,no ID,43.64376,-94.96111
5566,no ID,43.64308,-94.96279
5567,no ID,43.64268,-94.96413
5568,no ID,43.64237,-94.9658
5569,no ID,43.64228,-94.96744
5570,no ID,43.6422,-94.97474
5571,no ID,43.64209,-94.98257
5572,no ID,43.64208,-94.98559
5573,no ID,43.64189,-94.98773
5574,no ID,43.64089,-94.99289
5575,no ID,43.64041,-94.99511
5576,no ID,43.63987,-94.99762
5577,no ID,43.63909,-95.00134
5578,no ID,43.63873,-95.00369
5579,no ID,43.63857,-95.00595
5580,no ID,43.63854,-95.00774
5581,no ID,43.63851,-95.01458
5582,no ID,43.6385,-95.02195
5583,no ID,43.63847,-95.02995
5584,no ID,43.63845,-95.03525
5585,no ID,43.63813,-95.04295
5586,no ID,43.63784,-95.05039
5587,no ID,43.63772,-95.05872
5588,no ID,43.63766,-95.06613
5589,no ID,43.63761,-95.07388
5590,no ID,43.63752,-95.08049
5591,no ID,43.63734,-95.0873
5592,no ID,43.63734,-95.09283
5593,no ID,43.63731,-95.10043
5594,no ID,43.63752,-95.10338
5595,no ID,43.63792,-95.108
5596,no ID,43.63851,-95.11465
5597,no ID,43.63856,-95.11619
5598,no ID,43.63844,-95.11795
5599,no ID,43.63787,-95.12365
5600,no ID,43.63781,-95.1254
5601,no ID,43.63777,-95.12979
5602,no ID,43.63784,-95.1376
5603,no ID,43.63787,-95.14507
5604,no ID,43.63792,-95.15253
5605,no ID,43.63804,-95.15535
5606,no ID,43.63847,-95.16064
5607,no ID,43.63887,-95.16612
5608,no ID,43.63886,-95.17114
5609,no ID,43.63892,-95.17473
5610,no ID,43.63891,-95.17778
5611,no ID,43.63897,-95.18398
5612,no ID,43.63868,-95.1907
5613,no ID,43.63836,-95.19766
5614,no ID,43.63822,-95.20371
5615,no ID,43.63825,-95.21111
5616,no ID,43.63827,-95.21778
5617,no ID,43.63824,-95.22508
5618,no ID,43.63823,-95.23273
5619,no ID,43.63819,-95.24031
5620,no ID,43.63813,-95.24799
5621,no ID,43.63808,-95.25517
5622,no ID,43.63804,-95.26253
5623,no ID,43.638,-95.27059
5624,no ID,43.63798,-95.27831
5625,no ID,43.63794,-95.28602
5626,no ID,43.6379,-95.29335
5627,no ID,43.63781,-95.2957
5628,no ID,43.63718,-95.30332
5629,no ID,43.63653,-95.31104
5630,no ID,43.63646,-95.31246
5631,no ID,43.63636,-95.31487
5632,no ID,43.63648,-95.31761
5633,no ID,43.63707,-95.32672
5634,no ID,43.63758,-95.33441
5635,no ID,43.63762,-95.34131
5636,no ID,43.6376,-95.34853
5637,no ID,43.63758,-95.35628
5638,no ID,43.63756,-95.36407
5639,no ID,43.63751,-95.37202
5640,no ID,43.63746,-95.37927
5641,no ID,43.63745,-95.38661
5642,no ID,43.63744,-95.39366
5643,no ID,43.63746,-95.39792
5644,no ID,43.63786,-95.40627
5645,no ID,43.63815,-95.4132
5646,no ID,43.63815,-95.4212
5647,no ID,43.63813,-95.4292
5648,no ID,43.63811,-95.43655
5649,no ID,43.6381,-95.4444
5650,no ID,43.63807,-95.4503
5651,no ID,43.63807,-95.45396
5652,no ID,43.63812,-95.45776
5653,no ID,43.63791,-95.46559
5654,no ID,43.63775,-95.47304
5655,no ID,43.6377,-95.48078
5656,no ID,43.63762,-95.48876
5657,no ID,43.63765,-95.49603
5658,no ID,43.63773,-95.50377
5659,no ID,43.63784,-95.51099
5660,no ID,43.63782,-95.51282
5661,no ID,43.63781,-95.51815
5662,no ID,43.63775,-95.52584
5663,no ID,43.63765,-95.5331
5664,no ID,43.63766,-95.54108
5665,no ID,43.63774,-95.54863
5666,no ID,43.63772,-95.55602
5667,no ID,43.6377,-95.56225
5668,no ID,43.63771,-95.56445
5669,no ID,43.63771,-95.56657
5670,no ID,43.63771,-95.57145
5671,no ID,43.63781,-95.57867
5672,no ID,43.63791,-95.58618
5673,no ID,43.63795,-95.58972
5674,no ID,43.63799,-95.59358
5675,no ID,43.63798,-95.59708
5676,no ID,43.63793,-95.60382
5677,no ID,43.63786,-95.61158
5678,no ID,43.63785,-95.61704
5679,no ID,43.63784,-95.61923
5680,no ID,43.63786,-95.62359
5681,no ID,43.63787,-95.62845
5682,no ID,43.63786,-95.63607
5683,no ID,43.63784,-95.64314
5684,no ID,43.63776,-95.65078
5685,no ID,43.63775,-95.65788
5686,no ID,43.63783,-95.66517
5687,no ID,43.6379,-95.67287
5688,no ID,43.63794,-95.67973
5689,no ID,43.63799,-95.68765
5690,no ID,43.63802,-95.69523
5691,no ID,43.63802,-95.70244
5692,no ID,43.63806,-95.70983
5693,no ID,43.63811,-95.71763
5694,no ID,43.63816,-95.7251
5695,no ID,43.63818,-95.73263
5696,no ID,43.63807,-95.74075
5697,no ID,43.63795,-95.748
5698,no ID,43.63784,-95.75518
5699,no ID,43.63782,-95.76299
5700,no ID,43.63777,-95.77043
5701,no ID,43.63774,-95.77819
5702,no ID,43.63772,-95.78567
5703,no ID,43.6377,-95.78958
5704,no ID,43.63769,-95.7937
5705,no ID,43.63761,-95.79767
5706,no ID,43.63751,-95.8057
5707,no ID,43.63742,-95.81248
5708,no ID,43.6374,-95.81426
5709,no ID,43.63744,-95.81953
5710,no ID,43.63754,-95.82698
5711,no ID,43.63761,-95.83409
5712,no ID,43.63761,-95.84203
5713,no ID,43.63756,-95.84956
5714,no ID,43.63755,-95.85717
5715,no ID,43.63758,-95.86451
5716,no ID,43.6376,-95.87236
5717,no ID,43.63765,-95.8751
5718,no ID,43.63776,-95.88005
5719,no ID,43.63795,-95.88766
5720,no ID,43.63804,-95.89234
5721,no ID,43.63804,-95.89568
5722,no ID,43.63792,-95.90316
5723,no ID,43.63786,-95.90808
5724,no ID,43.63791,-95.90994
5725,no ID,43.63819,-95.91202
5726,no ID,43.6386,-95.91355
5727,no ID,43.63899,-95.91479
5728,no ID,43.64119,-95.92008
5729,no ID,43.64265,-95.92377
5730,no ID,43.64337,-95.92629
5731,no ID,43.64382,-95.92887
5732,no ID,43.64402,-95.93084
5733,no ID,43.64408,-95.93301
5734,no ID,43.64402,-95.9349
5735,no ID,43.64378,-95.93691
5736,no ID,43.64323,-95.93977
5737,no ID,43.64275,-95.9415
5738,no ID,43.64099,-95.94622
5739,no ID,43.63868,-95.95242
5740,no ID,43.63818,-95.95399
5741,no ID,43.63786,-95.95581
5742,no ID,43.63765,-95.9573
5743,no ID,43.6376,-95.95879
5744,no ID,43.6376,-95.9637
5745,no ID,43.63761,-95.97012
5746,no ID,43.6376,-95.97772
5747,no ID,43.6376,-95.98473
5748,no ID,43.63763,-95.99265
5749,no ID,43.63771,-96.00041
5750,no ID,43.63775,-96.00777
5751,no ID,43.63778,-96.01327
5752,no ID,43.63777,-96.02189
5753,no ID,43.63775,-96.02953
5754,no ID,43.63773,-96.03663
5755,no ID,43.6377,-96.0429
5756,no ID,43.63771,-96.05019
5757,no ID,43.63767,-96.05792
5758,no ID,43.63777,-96.06552
5759,no ID,43.63782,-96.07265
5760,no ID,43.63777,-96.07998
5761,no ID,43.63776,-96.08771
5762,no ID,43.63775,-96.08906
5763,no ID,43.63778,-96.09354
5764,no ID,43.63779,-96.09716
5765,no ID,43.63776,-96.10438
5766,no ID,43.63777,-96.11157
5767,no ID,43.63777,-96.11922
5768,no ID,43.63771,-96.12747
5769,no ID,43.63771,-96.13334
5770,no ID,43.6377,-96.14091
5771,no ID,43.63775,-96.14816
5772,no ID,43.63772,-96.15593
5773,no ID,43.63771,-96.16298
5774,no ID,43.63768,-96.17035
5775,no ID,43.63766,-96.17691
5776,no ID,43.63768,-96.18472
5777,no ID,43.63768,-96.19071
5778,no ID,43.6378,-96.19402
5779,no ID,43.63822,-96.1982
5780,no ID,43.63897,-96.20571
5781,no ID,43.63924,-96.20853
5782,no ID,43.63956,-96.21243
5783,no ID,43.63958,-96.21389
5784,no ID,43.63943,-96.21625
5785,no ID,43.63893,-96.22197
5786,no ID,43.63834,-96.22797
5787,no ID,43.63779,-96.23381
5788,no ID,43.63717,-96.24023
5789,no ID,43.63686,-96.24333
5790,no ID,43.63653,-96.24599
5791,no ID,43.6362,-96.24771
5792,no ID,43.63578,-96.24925
5793,no ID,43.63308,-96.25734
5794,no ID,43.63079,-96.26421
5795,no ID,43.62868,-96.27039
5796,no ID,43.62773,-96.27323
5797,no ID,43.62472,-96.2822
5798,no ID,43.62246,-96.28886
5799,no ID,43.62009,-96.29592
5800,no ID,43.61798,-96.30199
5801,no ID,43.61585,-96.30894
5802,no ID,43.61359,-96.31627
5803,no ID,43.6117,-96.32266
5804,no ID,43.60957,-96.33019
5805,no ID,43.60919,-96.33173
5806,no ID,43.6089,-96.33368
5807,no ID,43.60874,-96.33748
5808,no ID,43.60866,-96.34504
5809,no ID,43.60862,-96.34817
5810,no ID,43.60861,-96.35235
5811,no ID,43.60862,-96.35689
5812,no ID,43.6086,-96.36326
5813,no ID,43.60858,-96.3704
5814,no ID,43.6086,-96.37641
5815,no ID,43.60859,-96.38002
5816,no ID,43.60862,-96.38433
5817,no ID,43.6087,-96.39201
5818,no ID,43.60878,-96.39914
5819,no ID,43.60882,-96.40554
5820,no ID,43.60891,-96.41296
5821,no ID,43.60893,-96.42052
5822,no ID,43.60891,-96.42759
5823,no ID,43.60895,-96.42948
5824,no ID,43.60898,-96.43224
5825,no ID,43.60901,-96.43555
5826,no ID,43.60904,-96.44322
5827,no ID,43.60912,-96.44745
5828,no ID,43.6091,-96.4538
5829,no ID,45.08732,-93.4467
5830,no ID,45.08918,-93.44576
5831,S214,45.0901,-93.44447
5832,no ID,45.09054,-93.44183
5833,no ID,45.04591,-93.28522
5834,no ID,45.04183,-93.28544
5835,no ID,45.03961,-93.28529
5836,no ID,45.00188,-93.28289
5837,no ID,44.99897,-93.28328
5838,no ID,44.99626,-93.284
5839,no ID,44.99195,-93.28493
5840,no ID,44.99021,-93.28448
5841,no ID,44.98845,-93.28324
5842,no ID,44.98471,-93.27796
5843,no ID,44.98407,-93.27676
5844,no ID,44.98286,-93.27476
5845,no ID,44.95084,-93.1117
5846,no ID,44.9506,-93.10961
5847,no ID,44.95034,-93.10774
5848,no ID,44.94851,-92.96812
5849,no ID,44.94841,-92.96358
5850,no ID,44.94841,-92.96197
5851,no ID,44.94841,-92.96123
5852,no ID,44.94841,-92.95997
5853,no ID,44.94841,-92.95788
5854,no ID,44.94838,-92.95679
5855,no ID,44.94835,-92.95577
5856,no ID,44.94833,-92.9541
5857,no ID,44.94841,-92.95203
5858,no ID,44.94881,-92.95037
5859,no ID,44.94896,-92.95234
5860,no ID,44.94898,-92.95468
5861,no ID,44.94897,-92.95622
5862,no ID,44.94897,-92.95678
5863,no ID,44.94898,-92.95786
5864,no ID,44.94898,-92.9599
5865,no ID,44.94897,-92.96122
5866,no ID,44.94898,-92.962
5867,no ID,44.94897,-92.96376
5868,no ID,44.94874,-92.9684
5869,no ID,44.95525,-93.07543
5870,no ID,44.95341,-93.0813
5871,no ID,44.95226,-93.08475
5872,no ID,44.95231,-93.08498
5873,no ID,44.95554,-93.09164
5874,no ID,44.95408,-93.09327
5875,no ID,44.95273,-93.09596
5876,no ID,44.99273,-93.28334
5877,no ID,44.99443,-93.28285
5878,no ID,45.00053,-93.28256
5879,no ID,45.09172,-93.44203
5880,S212,45.09194,-93.44513
5881,no ID,45.09125,-93.4469
5882,no ID,45.08957,-93.44787
5883,no ID,46.84855,-96.78777
5884,no ID,46.84769,-96.78073
5885,no ID,46.84718,-96.7762
5886,no ID,46.84706,-96.77504
5887,no ID,46.84696,-96.77384
5888,no ID,46.84695,-96.76812
5889,no ID,46.84699,-96.7639
5890,no ID,46.84698,-96.76244
5891,no ID,46.84701,-96.76066
5892,no ID,46.84704,-96.75735
5893,no ID,46.84706,-96.75304
5894,no ID,46.84709,-96.74732
5895,no ID,46.84711,-96.74271
5896,no ID,46.84711,-96.74026
5897,no ID,46.84712,-96.73864
5898,no ID,46.84711,-96.73456
5899,no ID,46.84711,-96.72857
5900,no ID,46.84713,-96.72287
5901,no ID,46.84712,-96.71942
5902,no ID,46.84713,-96.71535
5903,no ID,46.84713,-96.71371
5904,no ID,46.84713,-96.70795
5905,no ID,46.84713,-96.70064
5906,no ID,46.84714,-96.69379
5907,no ID,46.84713,-96.687
5908,no ID,46.84712,-96.68226
5909,no ID,46.84711,-96.67644
5910,no ID,46.84713,-96.66938
5911,no ID,46.84711,-96.66484
5912,no ID,46.84701,-96.66194
5913,no ID,46.84678,-96.65914
5914,no ID,46.84627,-96.6552
5915,no ID,46.846,-96.65237
5916,no ID,46.84584,-96.6508
5917,no ID,46.84531,-96.645
5918,no ID,46.84502,-96.6423
5919,no ID,46.84439,-96.63667
5920,no ID,46.84354,-96.63386
5921,no ID,46.84246,-96.63181
5922,no ID,46.83833,-96.62661
5923,no ID,46.83448,-96.62184
5924,no ID,46.83157,-96.61824
5925,no ID,46.82888,-96.61486
5926,no ID,46.82549,-96.61066
5927,no ID,46.82187,-96.60616
5928,no ID,46.81853,-96.602
5929,no ID,46.81559,-96.59837
5930,no ID,46.81235,-96.59436
5931,no ID,46.80797,-96.5889
5932,no ID,46.80607,-96.58661
5933,no ID,46.80302,-96.58277
5934,no ID,46.79954,-96.57848
5935,no ID,46.79697,-96.57528
5936,no ID,46.79407,-96.57169
5937,no ID,46.79102,-96.56782
5938,no ID,46.78954,-96.5656
5939,no ID,46.78674,-96.56087
5940,no ID,46.78402,-96.55617
5941,no ID,46.78125,-96.55152
5942,no ID,46.77835,-96.5466
5943,no ID,46.7749,-96.54069
5944,no ID,46.77201,-96.5358
5945,no ID,46.76876,-96.53027
5946,no ID,46.766,-96.52556
5947,no ID,46.7652,-96.52445
5948,no ID,46.76435,-96.5236
5949,no ID,46.76344,-96.52291
5950,no ID,46.76242,-96.52241
5951,no ID,46.76133,-96.52203
5952,no ID,46.7602,-96.52197
5953,no ID,46.75819,-96.52196
5954,no ID,46.7546,-96.52202
5955,no ID,46.75231,-96.52206
5956,no ID,46.74962,-96.52209
5957,no ID,46.74632,-96.52196
5958,no ID,46.74481,-96.52162
5959,no ID,46.74353,-96.5209
5960,no ID,46.74241,-96.51989
5961,no ID,46.74115,-96.5182
5962,no ID,46.73696,-96.51206
5963,no ID,46.73271,-96.50592
5964,no ID,46.72921,-96.50081
5965,no ID,46.72501,-96.49464
5966,no ID,46.72084,-96.48855
5967,no ID,46.71709,-96.48302
5968,no ID,46.71348,-96.47777
5969,no ID,46.7097,-96.47227
5970,no ID,46.70596,-96.4668
5971,no ID,46.70352,-96.46328
5972,no ID,46.70222,-96.46162
5973,no ID,46.70013,-96.45931
5974,no ID,46.69731,-96.45615
5975,no ID,46.69392,-96.45234
5976,no ID,46.68993,-96.44785
5977,no ID,46.68786,-96.44551
5978,no ID,46.68455,-96.44177
5979,no ID,46.68353,-96.44025
5980,no ID,46.68205,-96.43681
5981,no ID,46.68118,-96.43314
5982,no ID,46.67938,-96.42555
5983,no ID,46.67812,-96.42027
5984,no ID,46.6768,-96.4147
5985,no ID,46.67585,-96.41075
5986,no ID,46.67525,-96.40918
5987,no ID,46.6747,-96.4081
5988,no ID,46.67391,-96.4069
5989,no ID,46.67292,-96.40585
5990,no ID,46.67043,-96.40377
5991,no ID,46.6661,-96.40024
5992,no ID,46.66299,-96.39774
5993,no ID,46.65962,-96.39497
5994,no ID,46.65707,-96.39286
5995,no ID,46.65342,-96.38988
5996,no ID,46.65069,-96.38759
5997,no ID,46.64883,-96.3857
5998,no ID,46.64617,-96.38263
5999,no ID,46.64195,-96.37768
6000,no ID,46.63808,-96.37317
6001,no ID,46.63373,-96.36803
6002,no ID,46.63127,-96.36534
6003,no ID,46.62832,-96.36285
6004,no ID,46.62485,-96.36033
6005,no ID,46.62109,-96.35767
6006,no ID,46.61654,-96.35445
6007,no ID,46.61312,-96.35201
6008,no ID,46.60909,-96.34918
6009,no ID,46.6045,-96.3459
6010,no ID,46.60014,-96.34284
6011,no ID,46.59679,-96.34046
6012,no ID,46.5924,-96.33736
6013,no ID,46.58756,-96.33392
6014,no ID,46.58487,-96.3321
6015,no ID,46.58248,-96.33078
6016,no ID,46.57845,-96.32883
6017,no ID,46.57373,-96.32649
6018,no ID,46.5701,-96.32452
6019,no ID,46.5669,-96.32233
6020,no ID,46.5639,-96.32021
6021,no ID,46.56084,-96.31804
6022,no ID,46.55866,-96.31645
6023,no ID,46.5564,-96.31484
6024,no ID,46.55315,-96.31246
6025,no ID,46.54933,-96.30974
6026,no ID,46.54569,-96.30712
6027,no ID,46.54076,-96.30356
6028,no ID,46.5365,-96.30051
6029,no ID,46.53296,-96.298
6030,no ID,46.53028,-96.29607
6031,no ID,46.52845,-96.29475
6032,no ID,46.52506,-96.29242
6033,no ID,46.52401,-96.29193
6034,no ID,46.5221,-96.2912
6035,no ID,46.52071,-96.29095
6036,no ID,46.51528,-96.29092
6037,no ID,46.50976,-96.29089
6038,no ID,46.50442,-96.29085
6039,no ID,46.50108,-96.29082
6040,no ID,46.49854,-96.29085
6041,no ID,46.49458,-96.29077
6042,no ID,46.49036,-96.29063
6043,no ID,46.48915,-96.29014
6044,no ID,46.48797,-96.28935
6045,no ID,46.48696,-96.28847
6046,no ID,46.48568,-96.28661
6047,no ID,46.48442,-96.28414
6048,no ID,46.4828,-96.28084
6049,no ID,46.48103,-96.27725
6050,no ID,46.47888,-96.27279
6051,no ID,46.47762,-96.2701
6052,no ID,46.47678,-96.26868
6053,no ID,46.47537,-96.26688
6054,no ID,46.47451,-96.26604
6055,no ID,46.47196,-96.26404
6056,no ID,46.46921,-96.26195
6057,no ID,46.46448,-96.25839
6058,no ID,46.46074,-96.25556
6059,no ID,46.4597,-96.25459
6060,no ID,46.45523,-96.25026
